,station,acc_precip
0,25,0.7
0,26,0.0
0,27,3.0
0,28,3.4
0,29,1.0
0,30,0.1
0,31,0.3
0,31,0.3
0,31,0.3
0,32,2.2
0,33,0.1
0,33,0.1
0,33,0.1
0,34,1.0
0,34,1.0
0,35,1.4
0,36,2.0
0,37,1.9
0,37,1.9
0,37,1.9
0,38,0.9
0,39,1.1
0,39,1.1
0,39,1.1
0,40,0.7
0,41,2.6
0,42,3.2
0,42,3.2
0,43,1.0
0,44,2.8
0,45,0.7
0,46,1.7
0,46,1.7
0,47,0.0
0,0,3.0
0,0,3.0
0,1,3.0
0,2,3.2
0,2,3.2
0,3,2.1
0,3,2.1
0,4,0.4
0,5,3.8
0,5,3.8
0,6,1.9
0,6,1.9
0,6,1.9
0,7,7.4
0,8,1.7
0,9,0.2
0,10,5.1
0,11,0.4
0,12,3.6
0,12,3.6
0,13,2.2
0,13,2.2
0,13,2.2
0,14,0.3
0,15,1.4
0,16,1.8
0,17,0.4
0,17,0.4
0,17,0.4
0,17,0.4
0,18,0.2
0,19,0.4
0,20,1.2
0,20,1.2
0,21,2.1
0,21,2.1
0,22,0.9
0,22,0.9
0,22,0.9
0,23,0.8
0,23,0.8
0,24,2.4
0,24,2.4
0,25,2.3
0,25,2.3
0,26,0.2
0,27,1.4
0,28,1.9
0,29,2.5
0,30,1.3
0,31,0.6
0,31,0.6
0,31,0.6
0,32,4.1
0,33,0.2
0,33,0.2
0,33,0.2
0,34,2.5
0,34,2.5
0,35,1.9
0,36,1.0
0,37,3.9
0,37,3.9
0,37,3.9
0,38,1.1
0,39,3.0
0,39,3.0
0,39,3.0
0,40,3.9
0,41,1.6
0,42,1.3
0,42,1.3
0,43,2.8
0,44,4.5
0,45,0.8
0,46,2.0
0,46,2.0
0,47,0.5
0,0,5.4
0,0,5.4
0,1,5.4
0,2,5.0
0,2,5.0
0,3,5.3
0,3,5.3
0,4,6.5
0,5,2.9
0,5,2.9
0,6,3.2
0,6,3.2
0,6,3.2
0,7,11.3
0,8,3.1
0,9,4.1
0,10,7.9
0,11,2.4
0,12,5.9
0,12,5.9
0,13,4.3
0,13,4.3
0,13,4.3
0,14,5.4
0,15,3.3
0,16,4.4
0,17,6.4
0,17,6.4
0,17,6.4
0,17,6.4
0,18,4.2
0,19,6.4
0,20,3.7
0,20,3.7
0,21,5.0
0,21,5.0
0,22,3.9
0,22,3.9
0,22,3.9
0,23,4.2
0,23,4.2
0,24,2.8
0,24,2.8
0,25,4.1
0,25,4.1
0,26,5.0
0,27,2.5
0,28,5.7
0,29,3.1
0,30,2.2
0,31,4.2
0,31,4.2
0,31,4.2
0,32,4.7
0,33,4.1
0,33,4.1
0,33,4.1
0,34,5.8
0,34,5.8
0,35,1.7
0,36,3.0
0,37,4.0
0,37,4.0
0,37,4.0
0,38,3.8
0,39,5.0
0,39,5.0
0,39,5.0
0,40,3.6
0,41,6.5
0,42,4.1
0,42,4.1
0,43,4.2
0,44,3.8
0,45,2.5
0,46,6.0
0,46,6.0
0,47,3.8
0,0,0.3
0,0,0.3
0,1,0.3
0,2,3.4
0,2,3.4
0,3,3.2
0,3,3.2
0,4,8.5
0,5,2.9
0,5,2.9
0,6,2.4
0,6,2.4
0,6,2.4
0,7,0.0
0,8,0.6
0,9,7.7
0,10,0.1
0,11,7.0
0,12,3.6
0,12,3.6
0,13,1.4
0,13,1.4
0,13,1.4
0,14,7.9
0,15,5.6
0,16,2.9
0,17,8.4
0,17,8.4
0,17,8.4
0,17,8.4
0,18,6.6
0,19,8.4
0,20,7.4
0,20,7.4
0,21,1.5
0,21,1.5
0,22,7.5
0,22,7.5
0,22,7.5
0,23,4.1
0,23,4.1
0,24,6.1
0,24,6.1
0,25,5.0
0,25,5.0
0,26,8.4
0,27,4.4
0,28,3.1
0,29,6.3
0,30,2.7
0,31,7.0
0,31,7.0
0,31,7.0
0,32,3.4
0,33,7.4
0,33,7.4
0,33,7.4
0,34,2.5
0,34,2.5
0,35,5.4
0,36,7.8
0,37,1.9
0,37,1.9
0,37,1.9
0,38,1.4
0,39,3.3
0,39,3.3
0,39,3.3
0,40,6.4
0,41,6.1
0,42,4.6
0,42,4.6
0,43,2.5
0,44,3.5
0,45,1.0
0,46,3.2
0,46,3.2
0,47,5.9
0,0,9.4
0,0,9.4
0,1,9.4
0,2,3.9
0,2,3.9
0,3,3.7
0,3,3.7
0,4,0.2
0,5,3.1
0,5,3.1
0,6,1.7
0,6,1.7
0,6,1.7
0,7,5.9
0,8,4.6
0,9,0.2
0,10,9.0
0,11,0.1
0,12,8.4
0,12,8.4
0,13,6.5
0,13,6.5
0,13,6.5
0,14,0.2
0,15,0.2
0,16,1.9
0,17,0.2
0,17,0.2
0,17,0.2
0,17,0.2
0,18,0.2
0,19,0.2
0,20,0.4
0,20,0.4
0,21,3.4
0,21,3.4
0,22,0.3
0,22,0.3
0,22,0.3
0,23,0.4
0,23,0.4
0,24,1.7
0,24,1.7
0,25,0.4
0,25,0.4
0,26,0.2
0,27,6.4
0,28,4.7
0,29,3.6
0,30,0.4
0,31,0.2
0,31,0.2
0,31,0.2
0,32,6.1
0,33,0.1
0,33,0.1
0,33,0.1
0,34,4.8
0,34,4.8
0,35,5.8
0,36,0.3
0,37,5.2
0,37,5.2
0,37,5.2
0,38,3.1
0,39,16.4
0,39,16.4
0,39,16.4
0,40,1.1
0,41,4.0
0,42,5.3
0,42,5.3
0,43,18.7
0,44,6.0
0,45,5.1
0,46,2.2
0,46,2.2
0,47,0.2
0,0,1.4
0,0,1.4
0,1,1.4
0,2,1.4
0,2,1.4
0,3,0.7
0,3,0.7
0,4,0.0
0,5,0.5
0,5,0.5
0,6,0.2
0,6,0.2
0,6,0.2
0,7,1.7
0,8,1.3
0,9,0.8
0,10,1.4
0,11,0.2
0,12,1.2
0,12,1.2
0,13,0.6
0,13,0.6
0,13,0.6
0,14,0.0
0,15,0.4
0,16,0.5
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.4
0,20,0.4
0,21,1.4
0,21,1.4
0,22,0.3
0,22,0.3
0,22,0.3
0,23,0.4
0,23,0.4
0,24,0.2
0,24,0.2
0,25,0.2
0,25,0.2
0,26,0.0
0,27,0.4
0,28,0.3
0,29,0.2
0,30,0.1
0,31,0.1
0,31,0.1
0,31,0.1
0,32,0.8
0,33,0.1
0,33,0.1
0,33,0.1
0,34,1.6
0,34,1.6
0,35,0.0
0,36,0.1
0,37,0.6
0,37,0.6
0,37,0.6
0,38,0.8
0,39,1.2
0,39,1.2
0,39,1.2
0,40,1.2
0,41,0.4
0,42,0.2
0,42,0.2
0,43,1.4
0,44,0.4
0,45,1.1
0,46,0.2
0,46,0.2
0,47,0.2
0,0,0.1
0,0,0.1
0,1,0.1
0,2,0.0
0,2,0.0
0,3,0.1
0,3,0.1
0,4,0.2
0,5,0.1
0,5,0.1
0,6,0.0
0,6,0.0
0,6,0.0
0,7,0.4
0,8,0.0
0,9,0.2
0,10,0.1
0,11,0.5
0,12,0.2
0,12,0.2
0,13,0.0
0,13,0.0
0,13,0.0
0,14,0.2
0,15,0.5
0,16,0.0
0,17,0.2
0,17,0.2
0,17,0.2
0,17,0.2
0,18,0.1
0,19,0.2
0,20,0.0
0,20,0.0
0,21,0.1
0,21,0.1
0,22,0.3
0,22,0.3
0,22,0.3
0,23,0.0
0,23,0.0
0,24,0.0
0,24,0.0
0,25,0.0
0,25,0.0
0,26,0.2
0,27,0.0
0,28,0.0
0,29,0.0
0,30,0.0
0,31,0.3
0,31,0.3
0,31,0.3
0,32,0.0
0,33,0.3
0,33,0.3
0,33,0.3
0,34,0.0
0,34,0.0
0,35,0.0
0,36,0.5
0,37,0.0
0,37,0.0
0,37,0.0
0,38,0.0
0,39,0.0
0,39,0.0
0,39,0.0
0,40,0.0
0,41,0.0
0,42,0.0
0,42,0.0
0,43,0.0
0,44,0.0
0,45,0.0
0,46,0.0
0,46,0.0
0,47,0.1
0,0,0.2
0,0,0.2
0,1,0.2
0,2,0.1
0,2,0.1
0,3,0.3
0,3,0.3
0,4,0.0
0,5,0.0
0,5,0.0
0,6,0.2
0,6,0.2
0,6,0.2
0,7,0.0
0,8,0.0
0,9,0.0
0,10,0.0
0,11,0.0
0,12,0.0
0,12,0.0
0,13,0.0
0,13,0.0
0,13,0.0
0,14,0.0
0,15,0.0
0,16,0.2
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,20,0.0
0,21,0.1
0,21,0.1
0,22,0.1
0,22,0.1
0,22,0.1
0,23,0.0
0,23,0.0
0,24,0.0
0,24,0.0
0,25,0.1
0,25,0.1
0,26,0.0
0,27,0.2
0,28,0.1
0,29,0.0
0,30,0.0
0,31,0.0
0,31,0.0
0,31,0.0
0,32,0.0
0,33,0.0
0,33,0.0
0,33,0.0
0,34,0.1
0,34,0.1
0,35,0.0
0,36,0.1
0,37,0.0
0,37,0.0
0,37,0.0
0,38,0.1
0,39,0.0
0,39,0.0
0,39,0.0
0,40,0.0
0,41,0.0
0,42,0.0
0,42,0.0
0,43,0.0
0,44,0.0
0,45,0.1
0,46,0.2
0,46,0.2
0,47,0.0
0,0,0.1
0,0,0.1
0,1,0.1
0,2,0.0
0,2,0.0
0,3,0.1
0,3,0.1
0,4,0.0
0,5,0.0
0,5,0.0
0,6,0.0
0,6,0.0
0,6,0.0
0,7,0.0
0,8,0.0
0,9,0.0
0,10,0.0
0,11,0.0
0,12,0.0
0,12,0.0
0,13,0.0
0,13,0.0
0,13,0.0
0,14,0.0
0,15,0.0
0,16,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,20,0.0
0,21,0.1
0,21,0.1
0,22,0.0
0,22,0.0
0,22,0.0
0,23,0.0
0,23,0.0
0,24,0.0
0,24,0.0
0,25,0.0
0,25,0.0
0,26,0.0
0,27,0.0
0,28,0.0
0,29,0.0
0,30,0.0
0,31,0.0
0,31,0.0
0,31,0.0
0,32,0.0
0,33,0.0
0,33,0.0
0,33,0.0
0,34,0.0
0,34,0.0
0,35,0.0
0,36,0.0
0,37,0.0
0,37,0.0
0,37,0.0
0,38,0.0
0,39,0.1
0,39,0.1
0,39,0.1
0,40,0.0
0,41,0.0
0,42,0.0
0,42,0.0
0,43,0.1
0,44,0.0
0,45,0.0
0,46,0.0
0,46,0.0
0,47,0.0
0,0,0.0
0,0,0.0
0,1,0.0
0,2,0.0
0,2,0.0
0,3,0.1
0,3,0.1
0,4,0.0
0,5,0.0
0,5,0.0
0,6,0.0
0,6,0.0
0,6,0.0
0,7,0.0
0,8,0.0
0,9,0.0
0,10,1.1
0,11,0.0
0,12,0.0
0,12,0.0
0,13,0.0
0,13,0.0
0,13,0.0
0,14,0.0
0,15,0.1
0,16,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,20,0.0
0,21,0.0
0,21,0.0
0,22,0.0
0,22,0.0
0,22,0.0
0,23,0.8
0,23,0.8
0,24,0.0
0,24,0.0
0,25,0.0
0,25,0.0
0,26,0.0
0,27,0.0
0,28,0.0
0,29,0.0
0,30,0.0
0,31,0.0
0,31,0.0
0,31,0.0
0,32,0.0
0,33,0.0
0,33,0.0
0,33,0.0
0,34,0.0
0,34,0.0
0,35,0.0
0,36,0.0
0,37,0.1
0,37,0.1
0,37,0.1
0,38,0.0
0,39,0.1
0,39,0.1
0,39,0.1
0,40,0.0
0,41,0.0
0,42,0.0
0,42,0.0
0,43,0.0
0,44,0.1
0,45,0.0
0,46,0.0
0,46,0.0
0,47,0.1
0,0,0.6
0,0,0.6
0,1,0.6
0,2,0.2
0,2,0.2
0,3,1.7
0,3,1.7
0,4,0.0
0,5,0.2
0,5,0.2
0,6,0.7
0,6,0.7
0,6,0.7
0,7,0.0
0,8,0.7
0,9,0.0
0,10,0.3
0,11,0.0
0,12,0.0
0,12,0.0
0,13,0.0
0,13,0.0
0,13,0.0
0,14,0.0
0,15,0.0
0,16,1.7
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.1
0,20,0.1
0,21,0.5
0,21,0.5
0,22,3.6
0,22,3.6
0,22,3.6
0,23,6.5
0,23,6.5
0,24,0.3
0,24,0.3
0,25,0.0
0,25,0.0
0,26,0.0
0,27,5.4
0,28,1.7
0,29,0.5
0,30,4.6
0,31,1.0
0,31,1.0
0,31,1.0
0,32,0.0
0,33,0.0
0,33,0.0
0,33,0.0
0,34,1.1
0,34,1.1
0,35,3.3
0,36,0.0
0,37,0.0
0,37,0.0
0,37,0.0
0,38,1.2
0,39,0.0
0,39,0.0
0,39,0.0
0,40,1.3
0,41,0.5
0,42,1.8
0,42,1.8
0,43,0.0
0,44,0.3
0,45,0.8
0,46,0.7
0,46,0.7
0,47,4.9
0,0,0.1
0,0,0.1
0,1,0.1
0,2,0.0
0,2,0.0
0,3,0.1
0,3,0.1
0,4,0.9
0,5,0.0
0,5,0.0
0,6,0.2
0,6,0.2
0,6,0.2
0,7,0.0
0,8,1.8
0,9,0.0
0,10,0.0
0,11,0.1
0,12,0.0
0,12,0.0
0,13,0.4
0,13,0.4
0,13,0.4
0,14,0.6
0,15,0.0
0,16,0.0
0,17,0.6
0,17,0.6
0,17,0.6
0,17,0.6
0,18,0.1
0,19,0.6
0,20,2.0
0,20,2.0
0,21,0.4
0,21,0.4
0,22,3.0
0,22,3.0
0,22,3.0
0,23,0.8
0,23,0.8
0,24,1.3
0,24,1.3
0,25,0.5
0,25,0.5
0,26,0.3
0,27,0.8
0,28,0.1
0,29,0.9
0,30,0.0
0,31,1.1
0,31,1.1
0,31,1.1
0,32,0.0
0,33,0.1
0,33,0.1
0,33,0.1
0,34,0.0
0,34,0.0
0,35,0.3
0,36,0.7
0,37,0.0
0,37,0.0
0,37,0.0
0,38,0.0
0,39,0.1
0,39,0.1
0,39,0.1
0,40,2.9
0,41,1.2
0,42,0.8
0,42,0.8
0,43,0.1
0,44,0.0
0,45,0.2
0,46,0.0
0,46,0.0
0,47,0.8
0,0,1.7
0,0,1.7
0,1,1.7
0,2,0.0
0,2,0.0
0,3,0.1
0,3,0.1
0,4,0.0
0,5,0.0
0,5,0.0
0,6,0.0
0,6,0.0
0,6,0.0
0,7,0.0
0,8,1.0
0,9,0.0
0,10,0.3
0,11,0.0
0,12,0.0
0,12,0.0
0,13,0.0
0,13,0.0
0,13,0.0
0,14,0.0
0,15,0.0
0,16,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,20,0.0
0,21,0.0
0,21,0.0
0,22,0.0
0,22,0.0
0,22,0.0
0,23,0.0
0,23,0.0
0,24,0.0
0,24,0.0
0,25,0.0
0,25,0.0
0,26,0.0
0,27,0.0
0,28,0.0
0,29,0.0
0,30,0.0
0,31,0.0
0,31,0.0
0,31,0.0
0,32,0.0
0,33,0.0
0,33,0.0
0,33,0.0
0,34,0.0
0,34,0.0
0,35,0.0
0,36,0.0
0,37,0.0
0,37,0.0
0,37,0.0
0,38,0.0
0,39,0.0
0,39,0.0
0,39,0.0
0,40,0.0
0,41,0.0
0,42,0.0
0,42,0.0
0,43,0.1
0,44,0.0
0,45,0.0
0,46,0.0
0,46,0.0
0,47,0.0
0,0,0.0
0,0,0.0
0,1,0.0
0,2,0.0
0,2,0.0
0,3,0.0
0,3,0.0
0,4,0.0
0,5,0.0
0,5,0.0
0,6,0.0
0,6,0.0
0,6,0.0
0,7,0.0
0,8,0.0
0,9,0.0
0,10,0.0
0,11,0.0
0,12,0.0
0,12,0.0
0,13,0.0
0,13,0.0
0,13,0.0
0,14,0.0
0,15,0.0
0,16,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,20,0.0
0,21,0.0
0,21,0.0
0,22,0.0
0,22,0.0
0,22,0.0
0,23,0.0
0,23,0.0
0,24,0.0
0,24,0.0
0,25,0.0
0,25,0.0
0,26,0.0
0,27,0.0
0,28,0.0
0,29,0.0
0,30,0.0
0,31,0.0
0,31,0.0
0,31,0.0
0,32,0.0
0,33,0.0
0,33,0.0
0,33,0.0
0,34,0.0
0,34,0.0
0,35,0.0
0,36,0.0
0,37,0.0
0,37,0.0
0,37,0.0
0,38,0.0
0,39,0.0
0,39,0.0
0,39,0.0
0,40,0.0
0,41,0.0
0,42,0.0
0,42,0.0
0,43,0.0
0,44,0.0
0,45,0.0
0,46,0.0
0,46,0.0
0,47,0.0
0,0,0.2
0,0,0.2
0,1,0.2
0,2,0.0
0,2,0.0
0,3,0.7
0,3,0.7
0,4,0.0
0,5,0.0
0,5,0.0
0,6,0.1
0,6,0.1
0,6,0.1
0,7,0.0
0,8,0.0
0,9,0.0
0,10,0.8
0,11,0.2
0,12,0.0
0,12,0.0
0,13,0.0
0,13,0.0
0,13,0.0
0,14,0.2
0,15,0.0
0,16,0.3
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,20,0.0
0,21,0.0
0,21,0.0
0,22,0.0
0,22,0.0
0,22,0.0
0,23,0.0
0,23,0.0
0,24,0.0
0,24,0.0
0,25,0.0
0,25,0.0
0,26,0.0
0,27,0.0
0,28,0.9
0,29,0.0
0,30,0.0
0,31,0.1
0,31,0.1
0,31,0.1
0,32,0.1
0,33,0.3
0,33,0.3
0,33,0.3
0,34,0.0
0,34,0.0
0,35,0.5
0,36,0.0
0,37,0.1
0,37,0.1
0,37,0.1
0,38,0.0
0,39,0.0
0,39,0.0
0,39,0.0
0,40,0.0
0,41,0.2
0,42,0.3
0,42,0.3
0,43,0.0
0,44,0.2
0,45,0.0
0,46,0.0
0,46,0.0
0,47,0.0
0,0,0.8
0,0,0.8
0,1,0.8
0,2,0.3
0,2,0.3
0,3,1.2
0,3,1.2
0,4,0.0
0,5,0.5
0,5,0.5
0,6,1.8
0,6,1.8
0,6,1.8
0,7,0.0
0,8,0.8
0,9,0.0
0,10,0.1
0,11,0.0
0,12,0.0
0,12,0.0
0,13,0.2
0,13,0.2
0,13,0.2
0,14,0.2
0,15,0.0
0,16,0.8
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,20,0.0
0,21,0.9
0,21,0.9
0,22,0.1
0,22,0.1
0,22,0.1
0,23,1.3
0,23,1.3
0,24,0.2
0,24,0.2
0,25,0.1
0,25,0.1
0,26,0.0
0,27,3.2
0,28,0.4
0,29,0.4
0,30,0.2
0,31,0.1
0,31,0.1
0,31,0.1
0,32,0.1
0,33,0.1
0,33,0.1
0,33,0.1
0,34,0.5
0,34,0.5
0,35,0.7
0,36,0.0
0,37,0.1
0,37,0.1
0,37,0.1
0,38,0.8
0,39,0.0
0,39,0.0
0,39,0.0
0,40,1.1
0,41,1.1
0,42,1.6
0,42,1.6
0,43,0.1
0,44,0.7
0,45,0.4
0,46,1.6
0,46,1.6
0,47,0.5
0,0,0.0
0,0,0.0
0,1,0.0
0,2,2.0
0,2,2.0
0,3,0.0
0,3,0.0
0,4,0.0
0,5,0.1
0,5,0.1
0,6,1.0
0,6,1.0
0,6,1.0
0,7,0.0
0,8,0.2
0,9,0.0
0,10,0.9
0,11,0.0
0,12,0.0
0,12,0.0
0,13,0.4
0,13,0.4
0,13,0.4
0,14,0.0
0,15,0.1
0,16,0.6
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,20,0.0
0,21,0.6
0,21,0.6
0,22,0.1
0,22,0.1
0,22,0.1
0,23,4.0
0,23,4.0
0,24,0.5
0,24,0.5
0,25,0.0
0,25,0.0
0,26,0.0
0,27,1.4
0,28,0.0
0,29,0.1
0,30,0.7
0,31,0.0
0,31,0.0
0,31,0.0
0,32,0.0
0,33,0.0
0,33,0.0
0,33,0.0
0,34,1.7
0,34,1.7
0,35,0.5
0,36,0.0
0,37,0.1
0,37,0.1
0,37,0.1
0,38,0.5
0,39,0.0
0,39,0.0
0,39,0.0
0,40,1.5
0,41,0.4
0,42,1.1
0,42,1.1
0,43,0.0
0,44,0.0
0,45,0.2
0,46,0.2
0,46,0.2
0,47,1.7
0,0,0.0
0,0,0.0
0,1,0.0
0,2,0.0
0,2,0.0
0,3,0.3
0,3,0.3
0,4,0.0
0,5,0.0
0,5,0.0
0,6,0.0
0,6,0.0
0,6,0.0
0,7,0.0
0,8,0.0
0,9,0.0
0,10,0.0
0,11,0.0
0,12,0.0
0,12,0.0
0,13,0.0
0,13,0.0
0,13,0.0
0,14,0.0
0,15,0.1
0,16,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,20,0.0
0,21,0.1
0,21,0.1
0,22,0.0
0,22,0.0
0,22,0.0
0,23,0.8
0,23,0.8
0,24,0.0
0,24,0.0
0,25,0.0
0,25,0.0
0,26,0.0
0,27,0.0
0,28,0.0
0,29,0.0
0,30,0.1
0,31,0.0
0,31,0.0
0,31,0.0
0,32,0.0
0,33,0.0
0,33,0.0
0,33,0.0
0,34,0.0
0,34,0.0
0,35,0.0
0,36,0.0
0,37,0.0
0,37,0.0
0,37,0.0
0,38,0.0
0,39,0.0
0,39,0.0
0,39,0.0
0,40,0.0
0,41,0.7
0,42,0.8
0,42,0.8
0,43,0.0
0,44,0.0
0,45,0.0
0,46,0.0
0,46,0.0
0,47,0.1
0,0,0.0
0,0,0.0
0,1,0.0
0,2,0.0
0,2,0.0
0,3,0.1
0,3,0.1
0,4,0.0
0,5,0.0
0,5,0.0
0,6,0.0
0,6,0.0
0,6,0.0
0,7,0.0
0,8,0.0
0,9,0.0
0,10,0.1
0,11,0.0
0,12,0.0
0,12,0.0
0,13,0.0
0,13,0.0
0,13,0.0
0,14,0.0
0,15,0.0
0,16,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,20,0.0
0,21,0.0
0,21,0.0
0,22,0.0
0,22,0.0
0,22,0.0
0,23,0.2
0,23,0.2
0,24,0.0
0,24,0.0
0,25,0.0
0,25,0.0
0,26,0.0
0,27,0.0
0,28,0.0
0,29,0.0
0,30,0.0
0,31,0.0
0,31,0.0
0,31,0.0
0,32,0.0
0,33,0.0
0,33,0.0
0,33,0.0
0,34,0.0
0,34,0.0
0,35,0.0
0,36,0.0
0,37,0.0
0,37,0.0
0,37,0.0
0,38,0.0
0,39,0.0
0,39,0.0
0,39,0.0
0,40,0.0
0,41,0.0
0,42,0.0
0,42,0.0
0,43,0.0
0,44,0.1
0,45,0.0
0,46,0.0
0,46,0.0
0,47,0.1
0,0,0.0
0,0,0.0
0,1,0.0
0,2,0.0
0,2,0.0
0,3,1.1
0,3,1.1
0,4,0.1
0,5,1.4
0,5,1.4
0,6,0.2
0,6,0.2
0,6,0.2
0,7,0.0
0,8,0.0
0,9,0.0
0,10,0.1
0,11,0.1
0,12,0.4
0,12,0.4
0,13,0.2
0,13,0.2
0,13,0.2
0,14,0.4
0,15,0.0
0,16,0.2
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.1
0,19,0.0
0,20,0.0
0,20,0.0
0,21,0.2
0,21,0.2
0,22,0.0
0,22,0.0
0,22,0.0
0,23,0.0
0,23,0.0
0,24,0.0
0,24,0.0
0,25,0.0
0,25,0.0
0,26,0.0
0,27,0.2
0,28,1.4
0,29,0.0
0,30,0.0
0,31,0.0
0,31,0.0
0,31,0.0
0,32,0.8
0,33,0.4
0,33,0.4
0,33,0.4
0,34,0.0
0,34,0.0
0,35,0.6
0,36,0.0
0,37,0.5
0,37,0.5
0,37,0.5
0,38,0.0
0,39,0.3
0,39,0.3
0,39,0.3
0,40,0.0
0,41,0.2
0,42,0.2
0,42,0.2
0,43,0.3
0,44,2.8
0,45,0.0
0,46,0.1
0,46,0.1
0,47,0.1
0,0,11.5
0,0,11.5
0,1,11.5
0,2,6.3
0,2,6.3
0,3,12.7
0,3,12.7
0,4,7.7
0,5,12.0
0,5,12.0
0,6,12.0
0,6,12.0
0,6,12.0
0,7,26.0
0,8,9.6
0,9,6.3
0,10,16.0
0,11,4.8
0,12,16.1
0,12,16.1
0,13,14.0
0,13,14.0
0,13,14.0
0,14,6.3
0,15,8.0
0,16,11.5
0,17,9.8
0,17,9.8
0,17,9.8
0,17,9.8
0,18,5.0
0,19,9.8
0,20,6.9
0,20,6.9
0,21,6.9
0,21,6.9
0,22,5.5
0,22,5.5
0,22,5.5
0,23,5.9
0,23,5.9
0,24,8.4
0,24,8.4
0,25,7.4
0,25,7.4
0,26,9.0
0,27,6.8
0,28,12.6
0,29,8.2
0,30,6.3
0,31,4.8
0,31,4.8
0,31,4.8
0,32,12.0
0,33,5.4
0,33,5.4
0,33,5.4
0,34,8.4
0,34,8.4
0,35,7.8
0,36,6.8
0,37,12.1
0,37,12.1
0,37,12.1
0,38,8.6
0,39,10.5
0,39,10.5
0,39,10.5
0,40,14.5
0,41,10.6
0,42,8.8
0,42,8.8
0,43,9.4
0,44,13.2
0,45,9.6
0,46,12.9
0,46,12.9
0,47,4.2
0,0,0.6
0,0,0.6
0,1,0.6
0,2,0.4
0,2,0.4
0,3,0.6
0,3,0.6
0,4,1.1
0,5,1.5
0,5,1.5
0,6,0.6
0,6,0.6
0,6,0.6
0,7,1.3
0,8,1.3
0,9,1.2
0,10,1.1
0,11,0.1
0,12,0.8
0,12,0.8
0,13,0.8
0,13,0.8
0,13,0.8
0,14,0.3
0,15,0.2
0,16,0.4
0,17,1.7
0,17,1.7
0,17,1.7
0,17,1.7
0,18,0.4
0,19,1.7
0,20,0.0
0,20,0.0
0,21,0.5
0,21,0.5
0,22,0.5
0,22,0.5
0,22,0.5
0,23,0.4
0,23,0.4
0,24,0.0
0,24,0.0
0,25,0.1
0,25,0.1
0,26,1.2
0,27,0.8
0,28,0.3
0,29,0.1
0,30,0.0
0,31,0.4
0,31,0.4
0,31,0.4
0,32,1.8
0,33,0.3
0,33,0.3
0,33,0.3
0,34,0.6
0,34,0.6
0,35,0.2
0,36,0.1
0,37,2.0
0,37,2.0
0,37,2.0
0,38,0.4
0,39,1.1
0,39,1.1
0,39,1.1
0,40,0.1
0,41,0.7
0,42,0.6
0,42,0.6
0,43,1.4
0,44,2.0
0,45,1.5
0,46,1.0
0,46,1.0
0,47,0.2
0,0,0.3
0,0,0.3
0,1,0.3
0,2,3.4
0,2,3.4
0,3,5.1
0,3,5.1
0,4,0.5
0,5,4.5
0,5,4.5
0,6,3.6
0,6,3.6
0,6,3.6
0,7,0.2
0,8,0.9
0,9,0.1
0,10,0.5
0,11,0.2
0,12,5.4
0,12,5.4
0,13,3.1
0,13,3.1
0,13,3.1
0,14,0.2
0,15,0.4
0,16,5.0
0,17,0.3
0,17,0.3
0,17,0.3
0,17,0.3
0,18,0.2
0,19,0.3
0,20,0.6
0,20,0.6
0,21,2.4
0,21,2.4
0,22,1.1
0,22,1.1
0,22,1.1
0,23,0.2
0,23,0.2
0,24,1.2
0,24,1.2
0,25,2.6
0,25,2.6
0,26,0.1
0,27,1.8
0,28,7.4
0,29,1.7
0,30,0.0
0,31,0.4
0,31,0.4
0,31,0.4
0,32,3.7
0,33,0.2
0,33,0.2
0,33,0.2
0,34,3.3
0,34,3.3
0,35,0.8
0,36,0.8
0,37,3.9
0,37,3.9
0,37,3.9
0,38,3.5
0,39,1.5
0,39,1.5
0,39,1.5
0,40,1.2
0,41,2.7
0,42,2.5
0,42,2.5
0,43,3.8
0,44,4.8
0,45,1.1
0,46,1.9
